"Date","Shelter","Plot","Subplot","Species","TotalFM","SubplotID","DateTime","Cam","GCC","R","G","B","Precipitation","Temperature","Camera","past.day.gcc","next.day.gcc","gcc.change"
2018-11-22,"6","7","B","Dig",449,"S6P7B",2018-11-22,47,0.329053406879806,0.418615291822523,0.408801113283589,0.413592571422456,"Drought","Ambient",47,0.33073652752173,0.32575039659415,0.00498613092757993
2018-11-22,"6","8","B","Dig",2453,"S6P8B",2018-11-22,48,0.355060508384372,0.356490189750826,0.410076367948225,0.379750607977423,"Control","Ambient",48,0.366701543993986,0.328399558708702,0.0383019852852832
2018-11-23,"3","1","B","Wal",1389,"S3P1B",2018-11-23,17,0.335263299047789,0.427371494731175,0.437629871172297,0.440780128131667,"Control","Ambient",17,0.335596885236065,0.324955328485876,0.010641556750189
2018-11-23,"3","1","C","Pha",1651,"S3P1C",2018-11-23,17,0.382331647215376,0.294550674003252,0.361250306713097,0.289401682721208,"Control","Ambient",17,0.383913742550408,0.350412283770496,0.0335014587799122
2018-11-23,"3","2","C","Pha",760,"S3P2C",2018-11-23,18,0.342539706887144,0.39467233588867,0.401364497336976,0.373953958936653,"Drought","Ambient",18,0.342151249591575,0.337433050292254,0.00471819929932082
2018-11-23,"3","2","D","Wal",1760,"S3P2D",2018-11-23,18,0.327386976231784,0.469879231010016,0.477932280716638,0.509467035167659,"Drought","Ambient",18,0.330199801487935,0.320764114836255,0.00943568665167993
2018-11-23,"4","1","A","Pha",918,"S4P1A",2018-11-23,25,0.327566315464086,0.393625695265178,0.395937341394859,0.415877532243251,"Control","Ambient",25,0.330461129297152,0.318616822019652,0.0118443072775002
2018-11-23,"4","1","C","Wal",3279,"S4P1C",2018-11-23,25,0.349699082806803,0.379777605760652,0.400986504936196,0.360127336419486,"Control","Ambient",25,0.350404747434394,0.340244687501404,0.0101600599329895
2018-11-23,"4","2","A","Pha",563,"S4P2A",2018-11-23,26,0.326026734254104,0.462200236527454,0.450013276253645,0.465959779396239,"Drought","Ambient",26,0.327540541505121,0.324843500737719,0.00269704076740146
2018-11-23,"4","2","D","Wal",1551,"S4P2D",2018-11-23,26,0.339041485197395,0.458961877427096,0.467405457567508,0.449664179917727,"Drought","Ambient",26,0.336507002667214,0.330086646049376,0.00642035661783785
2018-11-23,"5","7","B","Pha",520,"S5P7B",2018-11-23,39,0.325076147007798,0.493072443817308,0.475735547026568,0.494358392916332,"Drought","Ambient",39,0.331189109735478,0.324690677353086,0.00649843238239195
2018-11-23,"5","7","D","Wal",2501,"S5P7D",2018-11-23,39,0.324176074256568,0.571219066309477,0.55736353991559,0.590777765044448,"Drought","Ambient",39,0.335795747054753,0.323528924980002,0.0122668220747513
2018-11-23,"5","8","B","Wal",2471,"S5P8B",2018-11-23,40,0.323650691283251,0.549434667512847,0.547406326246181,0.597179161304802,"Control","Ambient",40,0.337495399941903,0.321565496100871,0.0159299038410321
2018-11-23,"5","8","C","Pha",745,"S5P8C",2018-11-23,40,0.332222723542972,0.468853807394408,0.462085261592974,0.460051748875932,"Control","Ambient",40,0.345819843599081,0.332318596725815,0.0135012468732658
2018-11-23,"6","1","A","Pha",1514,"S6P1A",2018-11-23,41,0.322934546925738,0.477574263238229,0.438648029759432,0.451156604250698,"Control","Ambient",41,0.348818549121627,0.32125221491943,0.0275663342021966
2018-11-23,"6","1","D","Wal",2610,"S6P1D",2018-11-23,41,0.319010861086479,0.591079279349797,0.569197607290214,0.611434006473375,"Control","Ambient",41,0.330747652236058,0.318772295162358,0.0119753570737002
2018-11-23,"6","2","C","Pha",526,"S6P2C",2018-11-23,42,0.334143494145043,0.513589712282218,0.516181249492717,0.514968817794726,"Drought","Ambient",42,0.344258615913447,0.333760174053171,0.0104984418602765
2018-11-23,"6","2","D","Wal",1891,"S6P2D",2018-11-23,42,0.316320767457034,0.607280089736382,0.583998743540667,0.655297748598924,"Drought","Ambient",42,0.321047261067318,0.31597315498684,0.00507410608047804
2018-11-27,"1","1","B","Wal",2384,"S1P1B",2018-11-27,1,0.336037451845468,0.429843510505505,0.429699342655537,0.417504820502629,"Drought","Ambient",1,0.337561639497211,0.331345474783225,0.00621616471398517
2018-11-27,"1","1","D","Pha",783,"S1P1D",2018-11-27,1,0.340118105030014,0.336134775183694,0.339843236309269,0.318506839789952,"Drought","Ambient",1,0.337986421775656,0.325624890755549,0.0123615310201067
2018-11-27,"1","2","A","Pha",1069,"S1P2A",2018-11-27,2,0.340562981018777,0.357067454851949,0.350829271752765,0.322032839334833,"Control","Ambient",2,0.338068368153973,0.324650756016506,0.0134176121374667
2018-11-27,"1","2","C","Wal",3715,"S1P2C",2018-11-27,2,0.355819786689269,0.33735747166385,0.370274354816647,0.330826781332252,"Control","Ambient",2,0.358544970313808,0.334194807197062,0.0243501631167463
2018-11-27,"1","7","C","Rho",648,"S1P7C",2018-11-27,7,0.343121553778785,0.45831892240723,0.455603504743478,0.414784200141067,"Drought","Ambient",7,0.366673694369098,0.342265435017675,0.0244082593514228
2018-11-27,"1","8","D","Rho",2143,"S1P8D",2018-11-27,8,0.323480807418681,0.488601310939235,0.459780185236353,0.473397129657557,"Control","Ambient",8,0.362939069013651,0.321946095656024,0.0409929733576272
2018-11-27,"2","1","C","Rho",1725,"S2P1C",2018-11-27,9,0.346754513152104,0.485224408527081,0.499768214344275,0.456286183064187,"Control","Ambient",9,0.410168956281364,0.349604453083272,0.0605645031980922
2018-11-27,"2","2","A","Rho",589,"S2P2A",2018-11-27,10,0.329450255528818,0.496050004019201,0.490907426273046,0.502148198612755,"Drought","Ambient",10,0.337998422042865,0.327772799186244,0.0102256228566205
2018-11-27,"2","7","A","Pha",460,"S2P7A",2018-11-27,15,0.325610389521878,0.412218934210949,0.398693716633111,0.413537333770485,"Drought","Ambient",15,0.327469739426546,0.326414265240783,0.00105547418576263
2018-11-27,"2","7","B","Wal",1536,"S2P7B",2018-11-27,15,0.327514848931722,0.471857334214199,0.466797491862192,0.486221935995724,"Drought","Ambient",15,0.330419160791346,0.321836974200321,0.00858218659102405
2018-11-27,"2","8","B","Pha",1944,"S2P8B",2018-11-27,16,0.352085199851351,0.298135239051856,0.314742453568851,0.280025390102735,"Control","Ambient",16,0.349703443061324,0.327374577225085,0.0223288658362392
2018-11-27,"2","8","C","Wal",2555,"S2P8C",2018-11-27,16,0.360750938040305,0.344888251753704,0.377900259908347,0.326390583085717,"Control","Ambient",16,0.356179616571743,0.337952848644799,0.0182267679269437
2018-11-27,"3","7","A","Rho",406,"S3P7A",2018-11-27,23,0.327876581778223,0.479112340072702,0.462407063295037,0.468784930237369,"Drought","Ambient",23,0.334871449633383,0.328083597972843,0.00678785166054025
2018-11-27,"3","8","B","Rho",1923,"S3P8B",2018-11-27,24,0.340104089859386,0.489384059168267,0.48623723161481,0.461471140143102,"Control","Ambient",24,0.394203575469653,0.341418229304544,0.0527853461651087
2018-11-27,"4","7","D","Rho",1736,"S4P7D",2018-11-27,31,0.343588390853627,0.453672585165077,0.463158884375978,0.431167948631718,"Control","Ambient",31,0.385987505643152,0.340110972205188,0.0458765334379644
2018-11-27,"4","8","B","Rho",671,"S4P8B",2018-11-27,32,0.333490224878124,0.443797911593353,0.434734327673564,0.428360765065306,"Drought","Ambient",32,0.343912501980084,0.333442782792958,0.0104697191871259
2018-11-27,"5","1","A","Rho",1638,"S5P1A",2018-11-27,33,0.325675150329445,0.463018466218125,0.440634054188207,0.460534888893107,"Drought","Ambient",33,0.33974128989623,0.32310202200395,0.0166392678922802
2018-11-27,"5","2","D","Rho",2326,"S5P2D",2018-11-27,34,0.327802199976063,0.491700681451859,0.476929511490892,0.491533148332899,"Control","Ambient",34,0.353282206328221,0.321554067927055,0.0317281384011663
2018-11-27,"6","7","A","Rho",1197,"S6P7A",2018-11-27,47,0.329553799028203,0.432951200647509,0.420956802687529,0.424113879399434,"Drought","Ambient",47,0.336169962809373,0.329182582434605,0.0069873803747687
2018-11-27,"6","8","D","Rho",2398,"S6P8D",2018-11-27,48,0.332192488070141,0.479883690800076,0.475942420665303,0.4769900221474,"Control","Ambient",48,0.372940283748926,0.329781255026151,0.0431590287227752
2018-11-29,"1","3","B","KanWal",1822,"S1P3B",2018-11-29,3,0.322402518362944,0.487503557325098,0.479833163698824,0.519871368374362,"Drought","Ambient",3,0.325294518245306,0.322158437165266,0.00313608108003965
2018-11-29,"1","4","D","KanWal",2396,"S1P4D",2018-11-29,4,0.317342392154209,0.473311589806181,0.444768558456645,0.481543921667057,"Control","Elevated",4,0.327685206320743,0.319329452791686,0.00835575352905688
2018-11-29,"1","5","A","KanWal",1974,"S1P5A",2018-11-29,5,0.30957658387127,0.469190412568468,0.44290331317327,0.512711534388856,"Drought","Elevated",5,0.319974454865651,0.312739290106555,0.00723516475909619
2018-11-29,"1","6","C","KanWal",3350,"S1P6C",2018-11-29,6,0.335184927935423,0.421465495294097,0.427163597738967,0.425352496447362,"Control","Ambient",6,0.34360738074885,0.330266769860183,0.0133406108886667
2018-11-29,"2","3","D","KanWal",1707,"S2P3D",2018-11-29,11,0.311625980871476,0.450388940720571,0.418878363971833,0.478268245318295,"Drought","Elevated",11,0.320161893077032,0.314442185876521,0.00571970720051085
2018-11-29,"2","4","D","KanWal",1491,"S2P4D",2018-11-29,12,0.3226271114571,0.430188864961166,0.413468573791324,0.438516720228675,"Drought","Ambient",12,0.326337467153099,0.322067942546418,0.00426952460668117
2018-11-29,"2","5","D","KanWal",2367,"S2P5D",2018-11-29,13,0.310279233357839,0.432383341024108,0.389455850148554,0.432373669943194,"Control","Ambient",13,0.327727067684117,0.313612971237407,0.0141140964467103
2018-11-29,"2","6","B","KanWal",4301,"S2P6B",2018-11-29,14,0.315855446584072,0.475425799022283,0.443324380162223,0.482892279704221,"Control","Elevated",14,0.318916484285845,0.313343760791148,0.00557272349469695
2018-11-29,"3","3","C","KanWal",3304,"S3P3C",2018-11-29,19,0.347636842685494,0.339686178892655,0.329867758514516,0.274174026804518,"Control","Ambient",19,0.348159394521878,0.335415772131541,0.0127436223903371
2018-11-29,"3","4","A","KanWal",4573,"S3P4A",2018-11-29,20,0.320690418662362,0.333738917218594,0.30788585249758,0.314955412645415,"Control","Elevated",20,0.31488619529041,0.310882304201399,0.00400389108901106
2018-11-29,"3","5","B","KanWal",1580,"S3P5B",2018-11-29,21,0.318102098581857,0.320835304851141,0.28612658444998,0.29045505716679,"Drought","Elevated",21,0.317291476689769,0.311678333362353,0.00561314332741603
2018-11-29,"3","6","D","KanWal",1680,"S3P6D",2018-11-29,22,0.314548968489833,0.370643980716896,0.331174065316981,0.349014202037005,"Drought","Ambient",22,0.319099616560424,0.314354446642068,0.00474516991835594
2018-11-29,"4","3","A","KanWal",3241,"S4P3A",2018-11-29,27,0.315587444944034,0.381484434364022,0.340092442409612,0.360305735833722,"Control","Elevated",27,0.314582761286513,0.307342647624236,0.00724011366227667
2018-11-29,"4","4","B","KanWal",2008,"S4P4B",2018-11-29,28,0.324672115451306,0.342124291200777,0.315267855740908,0.313744847981623,"Drought","Ambient",28,0.320925558645427,0.317263663231043,0.00366189541438333
2018-11-29,"4","5","D","KanWal",3423,"S4P5D",2018-11-29,29,0.316968284891615,0.334843099992337,0.291140735241192,0.293373051947063,"Control","Ambient",29,0.314497313608889,0.313365830500198,0.0011314831086911
2018-11-29,"4","6","B","KanWal",1828,"S4P6B",2018-11-29,30,0.327681644016057,0.341294476523842,0.318737984873273,0.313787422610847,"Drought","Elevated",30,0.327145490904547,0.316640821635644,0.0105046692689023
2018-11-29,"5","3","B","KanWal",5773,"S5P3B",2018-11-29,35,0.33588451818097,0.349266087604838,0.339442277044283,0.322544172349598,"Control","Elevated",35,0.336521163808927,0.325316638616162,0.0112045251927649
2018-11-29,"5","4","C","KanWal",2244,"S5P4C",2018-11-29,36,0.339179423294038,0.328200481351102,0.314064423303993,0.276361433135451,"Drought","Ambient",36,0.337677237887856,0.328150825464536,0.00952641242331953
2018-11-29,"5","6","B","KanWal",4377,"S5P6B",2018-11-29,38,0.333198778315943,0.312917962751652,0.303112385069007,0.29247368829325,"Control","Ambient",38,0.327170511015818,0.317784606062028,0.00938590495378988
2018-11-29,"6","3","A","KanWal",1502,"S6P3A",2018-11-29,43,0.30432397812469,0.363916650281293,0.324399348147273,0.376518631165519,"Drought","Elevated",43,0.30952801112886,0.310047935322489,-0.000519924193629118
2018-11-29,"6","4","B","KanWal",3933,"S6P4B",2018-11-29,44,0.318838020841929,0.385227408280773,0.344265427893382,0.34575299325032,"Control","Ambient",44,0.317585470555453,0.316074899608968,0.00151057094648527
2018-11-29,"6","5","C","KanWal",5364,"S6P5C",2018-11-29,45,0.339848933682695,0.356576338927171,0.33473177319581,0.293581542640522,"Control","Elevated",45,0.341776165171436,0.328082716503463,0.0136934486679735
2018-11-29,"6","6","A","KanWal",976,"S6P6A",2018-11-29,46,0.3090060954374,0.387091059945,0.341002672358699,0.37597457427519,"Drought","Ambient",46,0.310249630284699,0.312336552416556,-0.00208692213185724
2019-01-17,"1","7","C","Rho",1690,"S1P7C",2019-01-17,7,0.337907249229786,0.5100687357624,0.506156447622933,0.481733781077819,"Drought","Ambient",7,0.365139467118947,0.341142273897054,0.023997193221893
2019-01-17,"1","8","D","Rho",1929,"S1P8D",2019-01-17,8,0.329798917843079,0.482925144193239,0.455852085895135,0.44350293581363,"Control","Ambient",8,0.335668694602163,0.324125143828563,0.0115435507736004
2019-01-17,"2","1","C","Rho",1372,"S2P1C",2019-01-17,9,0.342276618746084,0.535879272725341,0.534065116997034,0.490358440099957,"Control","Ambient",9,0.362823610134859,0.341515216418594,0.0213083937162643
2019-01-17,"2","2","A","Rho",1734,"S2P2A",2019-01-17,10,0.325439838516647,0.530676176510819,0.507013572557441,0.518233034146962,"Drought","Ambient",10,0.337053365632272,0.324125257684813,0.0129281079474592
2019-01-17,"3","7","A","Rho",1787,"S3P7A",2019-01-17,23,0.327566113517587,0.514225386649893,0.484456268473581,0.483666817669893,"Drought","Ambient",23,0.340569252912709,0.329334595416107,0.0112346574966011
2019-01-17,"3","8","B","Rho",1808,"S3P8B",2019-01-17,24,0.328017904302103,0.502800262259716,0.477173335220678,0.471158133812607,"Control","Ambient",24,0.355165634811476,0.335763390639079,0.0194022441723962
2019-01-17,"4","7","D","Rho",1624,"S4P7D",2019-01-17,31,0.338960190728702,0.531091939247801,0.53299253319122,0.510997815726224,"Control","Ambient",31,0.361558548132265,0.338755284476423,0.0228032636558427
2019-01-17,"4","8","B","Rho",2371,"S4P8B",2019-01-17,32,0.325339734377349,0.476820598558665,0.449595904273797,0.459724752287918,"Drought","Ambient",32,0.357171626776202,0.330945663426443,0.0262259633497597
2019-01-17,"5","1","A","Rho",3325,"S5P1A",2019-01-17,33,0.317187041389351,0.527870500633112,0.476471931874969,0.498778225319155,"Drought","Ambient",33,0.338226600791908,0.319665553592912,0.0185610471989957
2019-01-17,"5","2","D","Rho",3633,"S5P2D",2019-01-17,34,0.324116116525577,0.557942070537802,0.53179071780903,0.553149846836795,"Control","Ambient",34,0.341996271325527,0.326141767149678,0.0158545041758487
2019-01-17,"6","7","A","Rho",3907,"S6P7A",2019-01-17,47,0.324476898240766,0.500275547687452,0.475977964621811,0.483682464822615,"Drought","Ambient",47,0.342409132575249,0.323854717552207,0.0185544150230415
2019-01-17,"6","8","D","Rho",2729,"S6P8D",2019-01-17,48,0.328896115358868,0.543245949102148,0.528446508025005,0.525376736644515,"Control","Ambient",48,0.351296921532776,0.331145430576087,0.0201514909566889
2019-02-28,"1","1","C","Kan",3119,"S1P1C",2019-02-28,1,0.330364707499537,0.423997795181036,0.395835052918702,0.372295345124396,"Drought","Ambient",1,0.390107659292528,0.330045590757751,0.0600620685347777
2019-02-28,"1","2","D","Kan",4560,"S1P2D",2019-02-28,2,0.313945869486172,0.516174453175759,0.442555912010662,0.447958671518456,"Control","Ambient",2,0.353321513335034,0.314390595888608,0.038930917446426
2019-02-28,"2","7","C","Kan",3232,"S2P7C",2019-02-28,15,0.333206274793644,0.435959492701029,0.414964396282774,0.402623550206932,"Drought","Ambient",15,0.370540155485803,0.329212322938609,0.0413278325471939
2019-02-28,"2","8","D","Kan",4345,"S2P8D",2019-02-28,16,0.320179786048992,0.449272688625332,0.409846597752013,0.42570942026557,"Control","Ambient",16,0.365573790996412,0.320234972533808,0.0453388184626041
2019-02-28,"3","1","D","Kan",4505,"S3P1D",2019-02-28,17,0.314442904363174,0.454234789002872,0.400267157751344,0.418597660457723,"Control","Ambient",17,0.331793300600523,0.303365909417832,0.0284273911826907
2019-02-28,"3","2","A","Kan",2913,"S3P2A",2019-02-28,18,0.339509511695755,0.359007061217083,0.353182890998559,0.328708986473064,"Drought","Ambient",18,0.361904400538349,0.325339219703628,0.0365651808347213
2019-02-28,"4","1","D","Kan",4170,"S4P1D",2019-02-28,25,0.340994475659603,0.358808030684356,0.365646695728343,0.347862327866673,"Control","Ambient",25,0.347742313669266,0.317242302045269,0.0305000116239979
2019-02-28,"4","2","C","Kan",3341,"S4P2C",2019-02-28,26,0.363161035585713,0.289039079681817,0.318383029643425,0.268824536360335,"Drought","Ambient",26,0.366944339480729,0.324451767466012,0.0424925720147176
2019-02-28,"5","7","C","Kan",2832,"S5P7C",2019-02-28,39,0.362109736020374,0.298933556315024,0.324902814620456,0.273446813078082,"Drought","Ambient",39,0.36910935451467,0.332223870003763,0.0368854845109073
2019-02-28,"5","8","D","Kan",3023,"S5P8D",2019-02-28,40,0.335646049317168,0.354260466582002,0.351699489362241,0.338695252444506,"Control","Ambient",40,0.346251123577699,0.312095341608005,0.0341557819696943
2019-03-07,"1","7","A","DigBis",3151,"S1P7A",2019-03-07,7,0.315255123347615,0.42784231544738,0.380748768206611,0.399157959764397,"Drought","Ambient",7,0.325522030814316,0.310187275131842,0.0153347556824749
2019-03-07,"1","8","C","DigBis",4992,"S1P8C",2019-03-07,8,0.3321318871018,0.402091101738443,0.385018144213315,0.375805197557607,"Control","Ambient",8,0.353673074502856,0.327217549953544,0.0264555245493115
2019-03-07,"2","1","B","DigBis",2249,"S2P1B",2019-03-07,9,0.343797707332284,0.418750069818486,0.424865325511163,0.409362660925263,"Control","Ambient",9,0.35116433674546,0.327994782369132,0.0231695543763282
2019-03-07,"2","2","C","DigBis",4698,"S2P2C",2019-03-07,10,0.33672531247813,0.377884042489949,0.384010070735598,0.374569369343189,"Drought","Ambient",10,0.352281136628518,0.331131730968638,0.0211494056598802
2019-03-07,"3","7","C","DigBis",3112,"S3P7C",2019-03-07,23,0.334815829983092,0.421065387521696,0.425994295312158,0.425268222117075,"Drought","Ambient",23,0.357636203076637,0.332063539796222,0.0255726632804149
2019-03-07,"3","8","A","DigBis",1925,"S3P8A",2019-03-07,24,0.32840118877656,0.409331897826202,0.401679065258001,0.4111294611669,"Control","Ambient",24,0.340145553158617,0.327638248578929,0.0125073045796881
2019-03-07,"4","7","C","DigBis",3645,"S4P7C",2019-03-07,31,0.338422779836394,0.42564191799564,0.438313768142944,0.428798955648251,"Control","Ambient",31,0.358665298098577,0.334511506970756,0.0241537911278202
2019-03-07,"4","8","A","DigBis",3064,"S4P8A",2019-03-07,32,0.326262584193687,0.354458255029216,0.347029443129318,0.347056034695901,"Drought","Ambient",32,0.3344702041254,0.319503191233348,0.0149670128920522
2019-03-07,"5","1","D","DigBis",3695,"S5P1D",2019-03-07,33,0.322969378353787,0.385228806603458,0.370859798933697,0.392148722788465,"Drought","Ambient",33,0.326696767990181,0.317343120470455,0.00935364751972539
2019-03-07,"5","2","C","DigBis",3211,"S5P2C",2019-03-07,34,0.328615601361312,0.388687608540892,0.386576531880078,0.380015109696852,"Control","Ambient",34,0.344747283433658,0.327291204359019,0.0174560790746388
2019-03-07,"6","7","C","DigBis",3700,"S6P7C",2019-03-07,47,0.33270554132076,0.396823667056713,0.396228981510971,0.384624129690601,"Drought","Ambient",47,0.359836130550276,0.329679885110943,0.0301562454393327
2019-03-07,"6","8","A","DigBis",3930,"S6P8A",2019-03-07,48,0.321413847743439,0.415623076573947,0.384241739213444,0.395605157732752,"Control","Ambient",48,0.334444050148398,0.317369886061956,0.017074164086442
2019-03-13,"1","3","D","Luc",1379,"S1P3D",2019-03-13,3,0.317333558964216,0.348552724303653,0.321461729978265,0.342858246561161,"Drought","Ambient",3,0.311374368158181,0.304526109255807,0.00684825890237345
2019-03-13,"1","4","C","Luc",1544,"S1P4C",2019-03-13,4,0.345949525459414,0.348336812344549,0.362346130798166,0.33571546586292,"Control","Elevated",4,0.337800162988247,0.333528823191133,0.0042713397971148
2019-03-13,"1","5","B","Luc",1656,"S1P5B",2019-03-13,5,0.319288382114358,0.345911816146971,0.335325333833917,0.366554621179152,"Drought","Elevated",5,0.316682535033244,0.305426010896627,0.0112565241366168
2019-03-13,"1","6","A","Luc",1585,"S1P6A",2019-03-13,6,0.323602806174884,0.345727940619876,0.328333111085957,0.3391027346114,"Control","Ambient",6,0.320889697841069,0.311642926573239,0.00924677126782975
2019-03-13,"1","7","D","Dig",5367,"S1P7D",2019-03-13,7,0.316080774367985,0.448666871181124,0.395371067578748,0.406826947256128,"Drought","Ambient",7,0.334391321856083,0.316380638898456,0.0180106829576277
2019-03-13,"1","8","A","Dig",4624,"S1P8A",2019-03-13,8,0.307429903231726,0.447052855269462,0.399425633098407,0.452760753784982,"Control","Ambient",8,0.324666584531498,0.305356524645686,0.0193100598858119
2019-03-13,"2","1","A","Dig",4893,"S2P1A",2019-03-13,9,0.315576965037685,0.4547755649126,0.419020367936976,0.455117372784469,"Control","Ambient",9,0.329842899831109,0.318946055166163,0.010896844664946
2019-03-13,"2","2","B","Dig",5129,"S2P2B",2019-03-13,10,0.328788972575403,0.414857100405271,0.40673637656783,0.412361883410979,"Drought","Ambient",10,0.353000315623564,0.327042499823115,0.0259578158004488
2019-03-13,"2","3","B","Luc",1983,"S2P3B",2019-03-13,11,0.340529361998687,0.309690134036651,0.326646921412937,0.320104247690287,"Drought","Elevated",11,0.328262007313904,0.320156841134898,0.0081051661790067
2019-03-13,"2","4","A","Luc",740,"S2P4A",2019-03-13,12,0.318121994225896,0.404738798400225,0.374032468115313,0.39805248803399,"Drought","Ambient",12,0.316800985109,0.313543343952463,0.00325764115653693
2019-03-13,"2","5","C","Luc",2300,"S2P5C",2019-03-13,13,0.360795085708484,0.280705428015247,0.331218663217575,0.306112927758822,"Control","Ambient",13,0.354420855041401,0.337691819202615,0.0167290358387857
2019-03-13,"2","6","A","Luc",1166,"S2P6A",2019-03-13,14,0.323028328304043,0.342211174691828,0.332476286517412,0.35236016167735,"Control","Elevated",14,0.321524959150771,0.316754439292139,0.00477051985863192
2019-03-13,"3","3","B","Luc",2116,"S3P3B",2019-03-13,19,0.341334841281344,0.325001611195831,0.337078283650303,0.326134307253365,"Control","Ambient",19,0.331445805598102,0.328675068437548,0.00277073716055326
2019-03-13,"3","4","C","Luc",1925,"S3P4C",2019-03-13,20,0.308746406446349,0.463140159350978,0.403925482368596,0.443357041542917,"Control","Elevated",20,0.306117025570049,0.309944575538703,-0.00382754996865359
2019-03-13,"3","5","C","Luc",3254,"S3P5C",2019-03-13,21,0.367067644789706,0.229347980880632,0.290494991387817,0.269499496564774,"Drought","Elevated",21,0.353757198104766,0.330098725691113,0.0236584724136528
2019-03-13,"3","7","D","Dig",4588,"S3P7D",2019-03-13,23,0.323596723980159,0.41259982481126,0.391369474272073,0.402828634930054,"Drought","Ambient",23,0.336234448651877,0.320293822628188,0.0159406260236882
2019-03-13,"3","8","D","Dig",7659,"S3P8D",2019-03-13,24,0.329780387144822,0.396215693539538,0.388869070203689,0.391726593386746,"Control","Ambient",24,0.346693237981686,0.322640293646016,0.0240529443356697
2019-03-13,"4","3","D","Luc",1338,"S4P3D",2019-03-13,27,0.323377928761313,0.371605683002122,0.348978361229871,0.36115393181388,"Control","Elevated",27,0.316111486062825,0.315841791013285,0.000269695049540164
2019-03-13,"4","4","D","Luc",675,"S4P4D",2019-03-13,28,0.318480070000857,0.422852686080229,0.372305391174522,0.373724227799733,"Drought","Ambient",28,0.318207664100141,0.316404120523024,0.00180354357711682
2019-03-13,"4","5","C","Luc",3174,"S4P5C",2019-03-13,29,0.345948136944294,0.294985380497273,0.313603461153307,0.299430624876036,"Control","Ambient",29,0.343887793895413,0.328493267270116,0.0153945266252971
2019-03-13,"4","6","D","Luc",1899,"S4P6D",2019-03-13,30,0.331975393319692,0.298213193588558,0.296687279817884,0.302994480687562,"Drought","Elevated",30,0.321203401086146,0.309331364155445,0.0118720369307011
2019-03-13,"4","7","A","Dig",2365,"S4P7A",2019-03-13,31,0.32632581269174,0.374396602278985,0.362511507844161,0.376441106281039,"Control","Ambient",31,0.337309417092868,0.326314906962766,0.010994510130102
2019-03-13,"4","8","C","Dig",2931,"S4P8C",2019-03-13,32,0.335938242883116,0.364036741983139,0.371237955383507,0.37391646982736,"Drought","Ambient",32,0.358344285656484,0.33599956138035,0.0223447242761332
2019-03-13,"5","1","B","Dig",3865,"S5P1B",2019-03-13,33,0.334628685538963,0.398228543890654,0.398875959481764,0.395781104223395,"Drought","Ambient",33,0.349383846577653,0.333801850986414,0.0155819955912392
2019-03-13,"5","2","B","Dig",3220,"S5P2B",2019-03-13,34,0.329402613517014,0.395207690368549,0.38038742287645,0.37653466891117,"Control","Ambient",34,0.353671892512964,0.328842813319573,0.0248290791933902
2019-03-13,"5","3","C","Luc",3291,"S5P3C",2019-03-13,35,0.374431613999209,0.245130075647695,0.317447309599813,0.285330579496949,"Control","Elevated",35,0.367702902075614,0.342779083781084,0.0249238182945294
2019-03-13,"5","4","D","Luc",3679,"S5P4D",2019-03-13,36,0.345498549563176,0.25923850315103,0.287212065634298,0.28307257740009,"Drought","Ambient",36,0.334933590688517,0.322542685580587,0.0123909051079297
2019-03-13,"5","5","B","Luc",2796,"S5P5B",2019-03-13,37,0.338145511999561,0.300906839602467,0.318240564778626,0.323129241497436,"Drought","Elevated",37,0.341131103011507,0.320775471195433,0.0203556318160744
2019-03-13,"5","6","A","Luc",2759,"S5P6A",2019-03-13,38,0.333203920654909,0.309874978234209,0.318356086543206,0.32614036144376,"Control","Ambient",38,0.329593286694888,0.312337412224655,0.0172558744702331
2019-03-13,"6","3","B","Luc",2304,"S6P3B",2019-03-13,43,0.358351221277115,0.264281495324095,0.325392540034408,0.317370901811109,"Drought","Elevated",43,0.354627005738354,0.329562019823521,0.025064985914833
2019-03-13,"6","4","D","Luc",2601,"S6P4D",2019-03-13,44,0.339082145896054,0.299868565479506,0.329880476220273,0.343115162965916,"Control","Ambient",44,0.331029902998963,0.317938580074552,0.0130913229244102
2019-03-13,"6","5","A","Luc",2713,"S6P5A",2019-03-13,45,0.327803241123709,0.299284543120717,0.305542013698719,0.325405023384408,"Control","Elevated",45,0.332141778694529,0.315149518109068,0.0169922605854607
2019-03-13,"6","6","D","Luc",3379,"S6P6D",2019-03-13,46,0.346534110841203,0.268875297817343,0.301972728645484,0.296595131134155,"Drought","Ambient",46,0.337137866927324,0.323804442526772,0.0133334244005514
2019-03-13,"6","8","B","Dig",3931,"S6P8B",2019-03-13,48,0.327488113035278,0.433005149342816,0.41276648300206,0.414382779976425,"Control","Ambient",48,0.35209940291178,0.32954136887281,0.0225580340389697
2019-03-21,"1","3","B","KanWal",3431,"S1P3B",2019-03-21,3,0.312828937415286,0.398495967245189,0.345673726321378,0.357082852025197,"Drought","Ambient",3,0.353425108728114,0.310892833385177,0.0425322753429361
2019-03-21,"1","4","D","KanWal",4090,"S1P4D",2019-03-21,4,0.317188753770601,0.39502996277415,0.341742806899215,0.338751810300576,"Control","Elevated",4,0.345015940965452,0.317542943888371,0.0274729970770812
